"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","GeoLocation","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1"
2009,2013,"AL","Alabama","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","8.9",8.9,NA,NA,8.4,9.4,"Overall","Overall","(32.84057112200048, -86.63186076199969)","01","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"AL","Alabama","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","219",219,NA,NA,NA,NA,"Overall","Overall","(32.84057112200048, -86.63186076199969)","01","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"AR","Arkansas","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","9.9",9.9,NA,NA,9.1,10.6,"Overall","Overall","(34.74865012400045, -92.27449074299966)","05","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"AR","Arkansas","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","9.8",9.8,NA,NA,9.1,10.6,"Overall","Overall","(34.74865012400045, -92.27449074299966)","05","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"AR","Arkansas","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","147",147,NA,NA,NA,NA,"Overall","Overall","(34.74865012400045, -92.27449074299966)","05","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"AZ","Arizona","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","6.7",6.7,NA,NA,6.3,7.2,"Overall","Overall","(34.865970280000454, -111.76381127699972)","04","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"AZ","Arizona","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","6.7",6.7,NA,NA,6.3,7.1,"Overall","Overall","(34.865970280000454, -111.76381127699972)","04","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"AZ","Arizona","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","218",218,NA,NA,NA,NA,"Overall","Overall","(34.865970280000454, -111.76381127699972)","04","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"CA","California","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","7.5",7.5,NA,NA,7.3,7.6,"Overall","Overall","(37.63864012300047, -120.99999953799971)","06","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"CA","California","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","7.6",7.6,NA,NA,7.4,7.7,"Overall","Overall","(37.63864012300047, -120.99999953799971)","06","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"CA","California","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","1436",1436,NA,NA,NA,NA,"Overall","Overall","(37.63864012300047, -120.99999953799971)","06","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"CO","Colorado","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","5.9",5.9,NA,NA,5.5,6.3,"Overall","Overall","(38.843840757000464, -106.13361092099967)","08","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"CO","Colorado","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","6",6,NA,NA,5.6,6.4,"Overall","Overall","(38.843840757000464, -106.13361092099967)","08","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"CO","Colorado","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","153",153,NA,NA,NA,NA,"Overall","Overall","(38.843840757000464, -106.13361092099967)","08","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"CT","Connecticut","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","6.7",6.7,NA,NA,6.2,7.3,"Overall","Overall","(41.56266102000046, -72.64984095199964)","09","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"CT","Connecticut","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","7",7,NA,NA,6.5,7.6,"Overall","Overall","(41.56266102000046, -72.64984095199964)","09","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"CT","Connecticut","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","130",130,NA,NA,NA,NA,"Overall","Overall","(41.56266102000046, -72.64984095199964)","09","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"DC","District of Columbia","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","9.3",9.3,NA,NA,7.8,10.9,"Overall","Overall","(38.907192, -77.036871)","11","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"DC","District of Columbia","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","8.9",8.9,NA,NA,7.5,10.4,"Overall","Overall","(38.907192, -77.036871)","11","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"DC","District of Columbia","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","29",29,NA,NA,NA,NA,"Overall","Overall","(38.907192, -77.036871)","11","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"DE","Delaware","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","8.3",8.3,NA,NA,7.2,9.6,"Overall","Overall","(39.008830667000495, -75.57774116799965)","10","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"DE","Delaware","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","8.9",8.9,NA,NA,7.8,10.2,"Overall","Overall","(39.008830667000495, -75.57774116799965)","10","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"DE","Delaware","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","42",42,NA,NA,NA,NA,"Overall","Overall","(39.008830667000495, -75.57774116799965)","10","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"FL","Florida","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","8.9",8.9,NA,NA,8.6,9.1,"Overall","Overall","(28.932040377000476, -81.92896053899966)","12","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"FL","Florida","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","9.5",9.5,NA,NA,9.3,9.8,"Overall","Overall","(28.932040377000476, -81.92896053899966)","12","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"FL","Florida","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","933",933,NA,NA,NA,NA,"Overall","Overall","(28.932040377000476, -81.92896053899966)","12","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"GA","Georgia","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","7.7",7.7,NA,NA,7.4,8.1,"Overall","Overall","(32.83968109300048, -83.62758034599966)","13","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"GA","Georgia","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","7.8",7.8,NA,NA,7.5,8.2,"Overall","Overall","(32.83968109300048, -83.62758034599966)","13","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"GA","Georgia","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","391",391,NA,NA,NA,NA,"Overall","Overall","(32.83968109300048, -83.62758034599966)","13","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"HI","Hawaii","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","7.4",7.4,NA,NA,6.5,8.4,"Overall","Overall","(21.304850435000446, -157.85774940299973)","15","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"HI","Hawaii","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","7.6",7.6,NA,NA,6.7,8.5,"Overall","Overall","(21.304850435000446, -157.85774940299973)","15","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"HI","Hawaii","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","52",52,NA,NA,NA,NA,"Overall","Overall","(21.304850435000446, -157.85774940299973)","15","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"IA","Iowa","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","6.7",6.7,NA,NA,6.1,7.3,"Overall","Overall","(42.46940091300047, -93.81649055599968)","19","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"IA","Iowa","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","6.6",6.6,NA,NA,6.1,7.2,"Overall","Overall","(42.46940091300047, -93.81649055599968)","19","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"IA","Iowa","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","102",102,NA,NA,NA,NA,"Overall","Overall","(42.46940091300047, -93.81649055599968)","19","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"ID","Idaho","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","6.1",6.1,NA,NA,5.4,7,"Overall","Overall","(43.682630005000476, -114.3637300419997)","16","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"ID","Idaho","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","5.9",5.9,NA,NA,5.2,6.7,"Overall","Overall","(43.682630005000476, -114.3637300419997)","16","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"ID","Idaho","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","47",47,NA,NA,NA,NA,"Overall","Overall","(43.682630005000476, -114.3637300419997)","16","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"IL","Illinois","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","7.7",7.7,NA,NA,7.4,8,"Overall","Overall","(40.48501028300046, -88.99771017799969)","17","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"IL","Illinois","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","8",8,NA,NA,7.7,8.4,"Overall","Overall","(40.48501028300046, -88.99771017799969)","17","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"IL","Illinois","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","527",527,NA,NA,NA,NA,"Overall","Overall","(40.48501028300046, -88.99771017799969)","17","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"IN","Indiana","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","7.6",7.6,NA,NA,7.2,8.1,"Overall","Overall","(39.766910452000445, -86.14996019399968)","18","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"IN","Indiana","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","7.7",7.7,NA,NA,7.3,8.2,"Overall","Overall","(39.766910452000445, -86.14996019399968)","18","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"IN","Indiana","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","256",256,NA,NA,NA,NA,"Overall","Overall","(39.766910452000445, -86.14996019399968)","18","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"KS","Kansas","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","7.3",7.3,NA,NA,6.7,8,"Overall","Overall","(38.34774030000045, -98.20078122699965)","20","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"KS","Kansas","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","7.1",7.1,NA,NA,6.5,7.7,"Overall","Overall","(38.34774030000045, -98.20078122699965)","20","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"KS","Kansas","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","102",102,NA,NA,NA,NA,"Overall","Overall","(38.34774030000045, -98.20078122699965)","20","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"KY","Kentucky","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","8.7",8.7,NA,NA,8.1,9.3,"Overall","Overall","(37.645970271000465, -84.77497104799966)","21","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"KY","Kentucky","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","8.9",8.9,NA,NA,8.4,9.5,"Overall","Overall","(37.645970271000465, -84.77497104799966)","21","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"KY","Kentucky","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","197",197,NA,NA,NA,NA,"Overall","Overall","(37.645970271000465, -84.77497104799966)","21","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"LA","Louisiana","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","8.8",8.8,NA,NA,8.2,9.3,"Overall","Overall","(31.31266064400046, -92.44568007099969)","22","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"LA","Louisiana","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","8.7",8.7,NA,NA,8.2,9.3,"Overall","Overall","(31.31266064400046, -92.44568007099969)","22","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"LA","Louisiana","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","203",203,NA,NA,NA,NA,"Overall","Overall","(31.31266064400046, -92.44568007099969)","22","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"MA","Massachusetts","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","5.2",5.2,NA,NA,4.9,5.6,"Overall","Overall","(42.27687047000046, -72.08269067499964)","25","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"MA","Massachusetts","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","5.6",5.6,NA,NA,5.3,6,"Overall","Overall","(42.27687047000046, -72.08269067499964)","25","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"MA","Massachusetts","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","191",191,NA,NA,NA,NA,"Overall","Overall","(42.27687047000046, -72.08269067499964)","25","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"MD","Maryland","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","6.6",6.6,NA,NA,6.2,7,"Overall","Overall","(39.29058096400047, -76.60926011099963)","24","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"MD","Maryland","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","6.9",6.9,NA,NA,6.5,7.4,"Overall","Overall","(39.29058096400047, -76.60926011099963)","24","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"MD","Maryland","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","209",209,NA,NA,NA,NA,"Overall","Overall","(39.29058096400047, -76.60926011099963)","24","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"ME","Maine","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","6.1",6.1,NA,NA,5.2,7,"Overall","Overall","(45.254228894000505, -68.98503133599962)","23","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
2009,2013,"ME","Maine","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Crude Rate","6.6",6.6,NA,NA,5.7,7.5,"Overall","Overall","(45.254228894000505, -68.98503133599962)","23","CAN","CAN6_1","AvgAnnCrdRate","OVERALL","OVR"
2009,2013,"ME","Maine","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence",NA,"Average Annual Number","45",45,NA,NA,NA,NA,"Overall","Overall","(45.254228894000505, -68.98503133599962)","23","CAN","CAN6_1","AvgAnnNumbr","OVERALL","OVR"
2009,2013,"MI","Michigan","Statewide central cancer registries","Cancer","Invasive cancer of the cervix, incidence","per 100,000","Average Annual Age-adjusted Rate","6.8",6.8,NA,NA,6.5,7.2,"Overall","Overall","(44.6613195430005, -84.71439026999968)","26","CAN","CAN6_1","AvgAnnAgeAdjRate","OVERALL","OVR"
